PLAYER_NAME,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
Kevin Durant,3PT Field Goal,Above the Break 3,25,-120,223,0
Kevin Durant,2PT Field Goal,Mid-Range,19,119,153,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,16,262,1
Kevin Durant,2PT Field Goal,Restricted Area,3,18,33,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,-62,48,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,-88,249,0
Kevin Durant,2PT Field Goal,Restricted Area,1,1,17,1
Kevin Durant,2PT Field Goal,Restricted Area,2,9,18,1
Kevin Durant,2PT Field Goal,Restricted Area,0,6,3,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),10,67,79,0
Kevin Durant,2PT Field Goal,Restricted Area,0,5,1,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),12,45,120,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,-25,250,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),12,-70,100,1
Kevin Durant,2PT Field Goal,Mid-Range,17,-40,174,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),13,1,138,0
Kevin Durant,2PT Field Goal,Restricted Area,0,1,4,1
Kevin Durant,2PT Field Goal,Mid-Range,13,129,-21,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,85,241,1
Kevin Durant,2PT Field Goal,Mid-Range,8,85,0,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,49,256,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,-126,228,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,-173,200,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,61,248,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,-69,256,0
Kevin Durant,2PT Field Goal,Restricted Area,1,-4,10,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,-25,260,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),12,-51,115,0
Kevin Durant,2PT Field Goal,Restricted Area,1,-10,17,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),10,-28,101,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,78,243,1
Kevin Durant,2PT Field Goal,Restricted Area,2,-4,21,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,184,194,1
Kevin Durant,2PT Field Goal,Mid-Range,14,-7,141,0
Kevin Durant,2PT Field Goal,Mid-Range,13,-129,19,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),10,38,98,0
Kevin Durant,2PT Field Goal,Mid-Range,17,-170,4,1
Kevin Durant,2PT Field Goal,Mid-Range,17,-126,125,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,-243,124,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,167,199,1
Kevin Durant,2PT Field Goal,Restricted Area,3,26,27,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,11,256,0
Kevin Durant,2PT Field Goal,Mid-Range,14,-142,-2,0
Kevin Durant,2PT Field Goal,Mid-Range,13,114,68,0
Kevin Durant,2PT Field Goal,Mid-Range,13,-135,27,1
Kevin Durant,2PT Field Goal,Mid-Range,17,80,151,0
Kevin Durant,2PT Field Goal,Mid-Range,15,152,41,1
Kevin Durant,2PT Field Goal,Mid-Range,11,-100,58,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),8,-11,84,1
Kevin Durant,2PT Field Goal,Mid-Range,14,113,93,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,-74,241,0
Kevin Durant,2PT Field Goal,Restricted Area,0,-4,6,1
Kevin Durant,2PT Field Goal,Mid-Range,15,-108,112,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,-28,272,0
Kevin Durant,3PT Field Goal,Above the Break 3,27,-26,274,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),4,39,26,1
Kevin Durant,2PT Field Goal,Restricted Area,2,6,26,1
Kevin Durant,2PT Field Goal,Mid-Range,13,138,1,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),14,-67,132,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,174,193,1
Kevin Durant,2PT Field Goal,Restricted Area,3,-20,31,0
Kevin Durant,2PT Field Goal,Restricted Area,1,-13,7,1
Kevin Durant,2PT Field Goal,Mid-Range,13,-97,98,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,-115,234,1
Kevin Durant,2PT Field Goal,Restricted Area,2,21,3,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,164,189,0
Kevin Durant,2PT Field Goal,Restricted Area,1,-9,-6,1
Kevin Durant,2PT Field Goal,Restricted Area,1,11,3,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),11,-9,111,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),5,-58,13,1
Kevin Durant,3PT Field Goal,Above the Break 3,24,-58,242,1
Kevin Durant,2PT Field Goal,Mid-Range,16,159,36,1
Kevin Durant,3PT Field Goal,Left Corner 3,22,-223,13,0
Kevin Durant,2PT Field Goal,Restricted Area,1,-17,6,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,-21,253,0
Kevin Durant,2PT Field Goal,Mid-Range,12,-98,72,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),11,12,113,1
Kevin Durant,3PT Field Goal,Left Corner 3,24,-235,73,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),8,-58,62,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),8,-69,53,0
Kevin Durant,2PT Field Goal,Restricted Area,1,4,12,1
Kevin Durant,2PT Field Goal,Mid-Range,18,-131,132,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),11,-66,99,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),5,-23,50,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),14,-62,132,1
Kevin Durant,2PT Field Goal,Mid-Range,14,147,10,0
Kevin Durant,2PT Field Goal,Restricted Area,2,20,5,1
Kevin Durant,3PT Field Goal,Above the Break 3,24,-82,232,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),4,45,17,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,64,30,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),6,-38,55,1
Kevin Durant,2PT Field Goal,Mid-Range,15,83,134,0
Kevin Durant,3PT Field Goal,Above the Break 3,27,184,203,0
Kevin Durant,2PT Field Goal,Mid-Range,16,119,117,1
Kevin Durant,2PT Field Goal,Mid-Range,15,13,155,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,157,208,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),13,-70,110,1
Kevin Durant,2PT Field Goal,Mid-Range,20,100,178,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),10,-60,84,0
Kevin Durant,2PT Field Goal,Mid-Range,18,-119,148,0
Kevin Durant,2PT Field Goal,Mid-Range,15,-82,126,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,210,149,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),9,67,74,0
Kevin Durant,2PT Field Goal,Mid-Range,17,-110,132,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,119,228,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),4,-38,29,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,104,254,1
Kevin Durant,3PT Field Goal,Left Corner 3,23,-233,2,0
Kevin Durant,2PT Field Goal,Mid-Range,17,-124,127,1
Kevin Durant,3PT Field Goal,Above the Break 3,28,-105,263,0
Kevin Durant,2PT Field Goal,Mid-Range,14,100,110,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,83,237,1
Kevin Durant,2PT Field Goal,Mid-Range,14,-142,22,1
Kevin Durant,2PT Field Goal,Mid-Range,12,123,10,1
Kevin Durant,2PT Field Goal,Restricted Area,2,6,20,0
Kevin Durant,2PT Field Goal,Restricted Area,1,-13,6,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),10,49,88,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),8,-59,63,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),8,78,34,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,34,250,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,-44,251,1
Kevin Durant,2PT Field Goal,Mid-Range,19,173,80,1
Kevin Durant,3PT Field Goal,Above the Break 3,24,-26,248,0
Kevin Durant,2PT Field Goal,Mid-Range,14,37,142,0
Kevin Durant,3PT Field Goal,Above the Break 3,24,-45,239,0
Kevin Durant,2PT Field Goal,Mid-Range,16,121,109,1
Kevin Durant,2PT Field Goal,Mid-Range,16,116,121,1
Kevin Durant,3PT Field Goal,Above the Break 3,24,112,222,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,-69,24,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),11,49,100,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,-33,260,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),6,23,63,0
Kevin Durant,2PT Field Goal,Mid-Range,16,40,159,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,92,236,1
Kevin Durant,2PT Field Goal,Restricted Area,2,25,11,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),10,-29,97,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),4,-11,44,1
Kevin Durant,2PT Field Goal,Mid-Range,20,-28,199,0
Kevin Durant,2PT Field Goal,Mid-Range,15,91,121,0
Kevin Durant,2PT Field Goal,Mid-Range,18,-170,81,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),9,13,94,1
Kevin Durant,2PT Field Goal,Mid-Range,20,173,108,1
Kevin Durant,3PT Field Goal,Above the Break 3,24,-104,224,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,-124,221,0
Kevin Durant,2PT Field Goal,Mid-Range,17,103,138,1
Kevin Durant,2PT Field Goal,Mid-Range,16,107,127,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),14,64,127,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,-50,61,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,158,222,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),14,65,127,0
Kevin Durant,2PT Field Goal,Mid-Range,11,114,24,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,32,64,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,141,215,0
Kevin Durant,3PT Field Goal,Above the Break 3,24,-188,163,1
Kevin Durant,2PT Field Goal,Mid-Range,16,48,162,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),5,40,43,0
Kevin Durant,3PT Field Goal,Right Corner 3,23,228,53,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),9,-27,86,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,56,246,1
Kevin Durant,2PT Field Goal,Restricted Area,2,-16,22,0
Kevin Durant,2PT Field Goal,Restricted Area,1,10,7,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,132,220,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,230,131,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,143,219,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),13,25,129,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,186,185,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),10,42,99,0
Kevin Durant,2PT Field Goal,Mid-Range,16,87,146,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,102,243,1
Kevin Durant,2PT Field Goal,Mid-Range,17,-86,152,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),9,-34,87,0
Kevin Durant,2PT Field Goal,Mid-Range,17,-31,176,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),4,-16,39,1
Kevin Durant,2PT Field Goal,Restricted Area,1,-10,-3,1
Kevin Durant,2PT Field Goal,Mid-Range,11,-116,8,1
Kevin Durant,2PT Field Goal,Mid-Range,13,107,84,0
Kevin Durant,2PT Field Goal,Restricted Area,1,-4,11,0
Kevin Durant,2PT Field Goal,Restricted Area,0,4,4,1
Kevin Durant,2PT Field Goal,Mid-Range,17,-165,58,1
Kevin Durant,2PT Field Goal,Mid-Range,13,108,89,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),8,-16,84,1
Kevin Durant,3PT Field Goal,Above the Break 3,29,-131,267,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,21,269,0
Kevin Durant,3PT Field Goal,Above the Break 3,27,-154,225,0
Kevin Durant,2PT Field Goal,Restricted Area,2,13,26,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,-161,214,0
Kevin Durant,2PT Field Goal,Mid-Range,16,150,57,0
Kevin Durant,2PT Field Goal,Mid-Range,9,-89,44,1
Kevin Durant,2PT Field Goal,Restricted Area,2,18,17,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,-176,189,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,-113,243,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),11,-61,92,0
Kevin Durant,3PT Field Goal,Above the Break 3,24,-173,179,1
Kevin Durant,3PT Field Goal,Above the Break 3,24,-185,162,1
Kevin Durant,3PT Field Goal,Above the Break 3,24,-109,220,0
Kevin Durant,2PT Field Goal,Restricted Area,2,25,8,0
Kevin Durant,2PT Field Goal,Restricted Area,1,11,5,1
Kevin Durant,2PT Field Goal,Restricted Area,2,-19,15,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),6,10,67,0
Kevin Durant,3PT Field Goal,Above the Break 3,24,96,227,0
Kevin Durant,2PT Field Goal,Mid-Range,16,145,72,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,-188,172,0
Kevin Durant,2PT Field Goal,Mid-Range,13,136,10,1
Kevin Durant,2PT Field Goal,Mid-Range,17,87,153,0
Kevin Durant,2PT Field Goal,Mid-Range,18,13,187,1
Kevin Durant,2PT Field Goal,Mid-Range,16,146,78,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,-91,245,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),13,-20,135,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,-167,195,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),8,-66,51,1
Kevin Durant,3PT Field Goal,Above the Break 3,24,-100,229,1
Kevin Durant,2PT Field Goal,Restricted Area,0,-1,-5,0
Kevin Durant,2PT Field Goal,Mid-Range,19,-189,27,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),10,-64,80,0
Kevin Durant,2PT Field Goal,Restricted Area,0,-5,-1,1
Kevin Durant,2PT Field Goal,Mid-Range,19,-137,132,1
Kevin Durant,2PT Field Goal,Restricted Area,1,-9,10,1
Kevin Durant,2PT Field Goal,Mid-Range,14,142,29,1
Kevin Durant,2PT Field Goal,Mid-Range,20,-48,197,0
Kevin Durant,2PT Field Goal,Mid-Range,17,77,155,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),9,4,99,0
Kevin Durant,2PT Field Goal,Mid-Range,19,-93,173,1
Kevin Durant,2PT Field Goal,Mid-Range,20,89,189,0
Kevin Durant,2PT Field Goal,Mid-Range,15,26,151,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),9,58,79,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,59,42,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,-72,258,1
Kevin Durant,2PT Field Goal,Restricted Area,1,-10,9,0
Kevin Durant,2PT Field Goal,Restricted Area,0,7,-5,0
Kevin Durant,2PT Field Goal,Mid-Range,14,-135,38,1
Kevin Durant,2PT Field Goal,Restricted Area,2,-21,13,1
Kevin Durant,2PT Field Goal,Restricted Area,1,-11,0,1
Kevin Durant,2PT Field Goal,Mid-Range,12,-119,-22,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,145,217,0
Kevin Durant,2PT Field Goal,Mid-Range,17,-178,-26,1
Kevin Durant,2PT Field Goal,Mid-Range,16,83,142,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,-23,275,0
Kevin Durant,2PT Field Goal,Restricted Area,2,-20,-13,1
Kevin Durant,2PT Field Goal,Mid-Range,16,118,110,1
Kevin Durant,2PT Field Goal,Mid-Range,19,142,134,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,116,252,0
Kevin Durant,2PT Field Goal,Mid-Range,11,116,8,1
Kevin Durant,2PT Field Goal,Mid-Range,9,-96,-1,0
Kevin Durant,2PT Field Goal,Restricted Area,1,6,13,1
Kevin Durant,2PT Field Goal,Mid-Range,11,113,-16,0
Kevin Durant,3PT Field Goal,Right Corner 3,23,232,17,0
Kevin Durant,3PT Field Goal,Left Corner 3,23,-230,-27,1
Kevin Durant,2PT Field Goal,Mid-Range,14,-141,-20,0
Kevin Durant,2PT Field Goal,Restricted Area,3,-28,17,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),12,42,117,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,130,232,1
Kevin Durant,2PT Field Goal,Mid-Range,17,-109,138,1
Kevin Durant,2PT Field Goal,Mid-Range,13,115,73,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,230,105,0
Kevin Durant,2PT Field Goal,Restricted Area,3,-31,-3,0
Kevin Durant,2PT Field Goal,Mid-Range,19,-179,84,0
Kevin Durant,2PT Field Goal,Restricted Area,2,7,20,0
Kevin Durant,2PT Field Goal,Restricted Area,1,10,3,1
Kevin Durant,2PT Field Goal,Mid-Range,16,151,74,0
Kevin Durant,2PT Field Goal,Mid-Range,10,93,42,0
Kevin Durant,2PT Field Goal,Mid-Range,12,125,20,0
Kevin Durant,2PT Field Goal,Mid-Range,15,67,141,1
Kevin Durant,2PT Field Goal,Mid-Range,13,-137,0,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),5,28,48,0
Kevin Durant,2PT Field Goal,Mid-Range,15,121,94,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,146,210,0
Kevin Durant,2PT Field Goal,Restricted Area,0,7,-6,1
Kevin Durant,2PT Field Goal,Mid-Range,16,110,125,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,4,74,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),8,69,50,1
Kevin Durant,2PT Field Goal,Mid-Range,20,-145,146,1
Kevin Durant,2PT Field Goal,Mid-Range,16,93,141,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,-26,73,0
Kevin Durant,3PT Field Goal,Above the Break 3,27,-78,263,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),9,7,99,0
Kevin Durant,2PT Field Goal,Restricted Area,1,-2,16,0
Kevin Durant,3PT Field Goal,Left Corner 3,22,-224,23,0
Kevin Durant,2PT Field Goal,Mid-Range,14,-2,148,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,-20,257,0
Kevin Durant,2PT Field Goal,Mid-Range,15,140,69,0
Kevin Durant,2PT Field Goal,Mid-Range,18,-123,139,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,-38,251,0
Kevin Durant,2PT Field Goal,Mid-Range,18,-89,167,1
Kevin Durant,2PT Field Goal,Mid-Range,13,-96,92,0
Kevin Durant,2PT Field Goal,Mid-Range,19,-159,117,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),14,-74,130,0
Kevin Durant,2PT Field Goal,Mid-Range,15,43,154,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,-104,242,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,-126,244,1
Kevin Durant,2PT Field Goal,Mid-Range,19,-64,189,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,-219,162,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),13,70,116,1
Kevin Durant,2PT Field Goal,Restricted Area,3,18,29,1
Kevin Durant,2PT Field Goal,Mid-Range,12,121,45,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,180,190,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,-25,256,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,-115,225,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),9,33,86,0
Kevin Durant,2PT Field Goal,Mid-Range,11,91,73,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,-190,170,0
Kevin Durant,2PT Field Goal,Restricted Area,2,-25,10,1
Kevin Durant,2PT Field Goal,Mid-Range,10,93,52,1
Kevin Durant,2PT Field Goal,Mid-Range,15,-120,95,0
Kevin Durant,2PT Field Goal,Mid-Range,18,-153,107,0
Kevin Durant,2PT Field Goal,Mid-Range,14,107,104,1
Kevin Durant,2PT Field Goal,Restricted Area,1,0,17,1
Kevin Durant,2PT Field Goal,Mid-Range,16,0,169,1
Kevin Durant,2PT Field Goal,Mid-Range,20,-142,144,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,15,256,0
Kevin Durant,2PT Field Goal,Mid-Range,16,-110,123,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,-5,251,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),13,9,137,1
Kevin Durant,2PT Field Goal,Mid-Range,9,97,23,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),10,38,95,1
Kevin Durant,2PT Field Goal,Mid-Range,10,91,52,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),11,72,95,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),11,74,92,0
Kevin Durant,2PT Field Goal,Mid-Range,15,-82,131,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),15,69,134,0
Kevin Durant,2PT Field Goal,Mid-Range,10,105,23,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),11,48,105,1
Kevin Durant,2PT Field Goal,Restricted Area,3,-31,11,1
Kevin Durant,2PT Field Goal,Mid-Range,17,-15,170,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,-108,235,1
Kevin Durant,2PT Field Goal,Restricted Area,0,-6,0,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,0,74,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,119,222,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),14,77,119,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),14,66,125,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,-9,261,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,108,251,1
Kevin Durant,2PT Field Goal,Mid-Range,15,23,158,1
Kevin Durant,2PT Field Goal,Mid-Range,17,153,87,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,189,171,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,232,96,0
Kevin Durant,2PT Field Goal,Restricted Area,1,-5,13,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,-190,178,0
Kevin Durant,2PT Field Goal,Mid-Range,19,-82,179,1
Kevin Durant,2PT Field Goal,Mid-Range,13,-82,101,1
Kevin Durant,2PT Field Goal,Mid-Range,10,100,32,0
Kevin Durant,2PT Field Goal,Mid-Range,13,138,3,0
Kevin Durant,2PT Field Goal,Mid-Range,15,-146,41,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,-131,222,1
Kevin Durant,2PT Field Goal,Mid-Range,20,164,130,0
Kevin Durant,2PT Field Goal,Mid-Range,8,85,6,0
Kevin Durant,3PT Field Goal,Right Corner 3,23,233,16,0
Kevin Durant,2PT Field Goal,Mid-Range,16,161,16,1
Kevin Durant,2PT Field Goal,Restricted Area,1,-9,11,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,-186,195,0
Kevin Durant,2PT Field Goal,Mid-Range,14,-143,16,1
Kevin Durant,2PT Field Goal,Mid-Range,20,81,186,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,-211,184,1
Kevin Durant,3PT Field Goal,Above the Break 3,28,-153,239,1
Kevin Durant,3PT Field Goal,Above the Break 3,28,-206,190,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,118,232,0
Kevin Durant,2PT Field Goal,Mid-Range,17,71,159,1
Kevin Durant,3PT Field Goal,Above the Break 3,27,-108,249,0
Kevin Durant,2PT Field Goal,Restricted Area,1,-4,15,1
Kevin Durant,2PT Field Goal,Mid-Range,14,28,141,0
Kevin Durant,3PT Field Goal,Above the Break 3,26,-235,130,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),12,50,112,0
Kevin Durant,2PT Field Goal,Mid-Range,12,92,91,0
Kevin Durant,2PT Field Goal,Mid-Range,19,96,164,1
Kevin Durant,2PT Field Goal,Mid-Range,21,96,189,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,59,43,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),4,22,37,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,-172,184,1
Kevin Durant,2PT Field Goal,Mid-Range,16,49,162,0
Kevin Durant,2PT Field Goal,Mid-Range,15,-146,57,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),4,22,36,1
Kevin Durant,2PT Field Goal,Mid-Range,12,118,46,0
Kevin Durant,2PT Field Goal,Mid-Range,14,-143,45,0
Kevin Durant,3PT Field Goal,Above the Break 3,27,39,277,0
Kevin Durant,2PT Field Goal,Mid-Range,17,110,131,0
Kevin Durant,2PT Field Goal,Mid-Range,16,-7,160,0
Kevin Durant,3PT Field Goal,Above the Break 3,27,-105,256,0
Kevin Durant,2PT Field Goal,Mid-Range,18,4,184,1
Kevin Durant,2PT Field Goal,Restricted Area,3,-23,25,0
Kevin Durant,2PT Field Goal,Mid-Range,22,-97,202,0
Kevin Durant,2PT Field Goal,Restricted Area,1,9,11,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),4,-36,26,0
Kevin Durant,3PT Field Goal,Above the Break 3,25,126,219,0
Kevin Durant,3PT Field Goal,Above the Break 3,24,-98,226,0
Kevin Durant,2PT Field Goal,Mid-Range,10,-107,4,1
Kevin Durant,2PT Field Goal,Mid-Range,16,-158,40,1
Kevin Durant,3PT Field Goal,Above the Break 3,25,-132,220,0
Kevin Durant,2PT Field Goal,Restricted Area,2,11,17,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,-180,191,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,-6,74,0
Kevin Durant,3PT Field Goal,Right Corner 3,23,234,46,0
Kevin Durant,3PT Field Goal,Above the Break 3,29,-112,270,0
Kevin Durant,2PT Field Goal,Restricted Area,3,28,28,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),13,-28,128,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),12,-9,125,0
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),5,45,38,0
Kevin Durant,2PT Field Goal,Mid-Range,12,127,-5,1
Kevin Durant,2PT Field Goal,Mid-Range,15,20,151,1
Kevin Durant,2PT Field Goal,In The Paint (Non-RA),7,75,1,1
Kevin Durant,3PT Field Goal,Above the Break 3,26,-156,216,0
Kevin Durant,2PT Field Goal,Mid-Range,16,42,158,1
Kevin Durant,3PT Field Goal,Above the Break 3,28,-165,227,0
